Creative,Adset,Cluster,GTM,Status,State,Spend
finance_loanmuktix90xnewhook_aixanwarxaixmbouncers_skit_30oct_creator_expansion_bhaveshxedit_m2_hook1_track12,top - 12 - finance,top - 12 - finance | (untagged),false,live,WATCH,₹0.1L
finance_cibildown3_aixrajeev_cartoonedit36_30jan_creator_newtopic_nehaxedit_m10_inhouse,top - 12 - finance,top - 12 - finance | (untagged),false,paused,HEALTHY,₹0.1L
finance_3000dailyxemergencycrisisxfinance_aixfemale5_trendingfemalepersona_10feb_creator_expansion_ujjawalxedit_m1_hook2_track12,top - 12 - finance,top - 12 - finance | (untagged),false,paused,TOO_YOUNG,₹0.1L
finance_loanx5minxlowamount_sethi_streetinterview_31mar_creator_expansion_m1 _expansion_anshumali_pc_hook3_track12,top - 12 - finance,top - 12 - finance | (untagged),false,paused,WATCH,₹0.1L
finance_gareebxfinancex90_bhavesh_miniaturehuman_8dec_creator_expansion_m1_hook1_track12,top - 12 - finance,top - 12 - finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_gareebxfinancex90xsolveexit_mix2x26jan_asmr_9feb_faceless_expansion_m8.1_hook2_track12,top - 12 - finance,top - 12 - finance | (untagged),false,paused,BELOW_SPEND_FLOOR,₹0.0L
finance_10rschaixtestimony_aixchaixadvocatexlayman_aapkiadaalatxtalkingobject_26feb_creator_newtopic_ujjawalxedit_m10_new format_vishal_pc_hook2_track12,top - 12 - finance,top - 12 - finance | (untagged),false,live,TOO_YOUNG,₹0.0L
finance_lowcibiloan_rishabh_cartoon3edit_2jan_faceless_expansion_m1_hook2_track12,top - 12 - finance,top - 12 - finance | (untagged),false,paused,BELOW_SPEND_FLOOR,₹0.0L
finance_phonepeloanxskit_aixhumanxloanxbankxphonepe_talkingobject_24feb_creator_expansion_ujjawalxedit_m10_new format_vishal_hook1_track12,top - 12 - finance,top - 12 - finance | (untagged),false,paused,BELOW_SPEND_FLOOR,₹0.0L
finance_timewastexfinance_rishabh_miniaturehuman_9dec_creator_expansion_m1_hook1_track12,top - 12 - finance,top - 12 - finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
finance_loanmuktix90xnewhook_aixrajatxaixfriend2_2person_23oct_creator_newtopic_bhaveshxedit_m6.1_track12,top - 12 - finance,top - 12 - finance | (untagged),false,paused,TOO_YOUNG,₹0.0L
utilisetime_middleclassxfizoolkharchxreworked_asmr_lg_veo3_02march,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,FATIGUED,₹15.3L
utilise_protalker_mix19sep7_asmr_21sep_faceless_newtopic_fe,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,WATCH,₹14.4L
utilisetime_gareebx2_suraj_wb_7mar_creator_expansion_m1 _expansion_anshumali_aniket_hook1,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,WATCH,₹13.6L
utilisetime_track14_seekho_ameeersecret_nikhil_testimonialxchores_face_human_5may26_pc_expansion_exp_format_agency_pc_ext_anshumali_nikhilxedit_utilise_hook3,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,NOT_FATIGUE,₹12.2L
utilisetime_seekho_shuttertalksxutilise_aixobjects_talkingobject_animation_ai_11apr26_pc_new_new_script_agency_pc_ext_mandle_sachinxedit_utilise_hook1_track14,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,HEALTHY,₹10.2L
utilisetime_track14_seekho_ameersecretapp_aixevilpanipuri_talkingobject_face_ai_25apr26_pc_expansion_exp_creator_agency_pc_ext_anshumali_pawanxedit_utilise_hook3,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,NOT_FATIGUE,₹8.8L
utilisetime_instareelsetimewaste_vlog_vidrow_rework_20mar_hook2,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,WATCH,₹6.0L
utilisetime_track14_seekho_daily3000xemotional_tushar_streetinterview_face_human_15may26_pc_expansion_exp_creator_agency_pc_ext_anshumali_raghavxedit_utilise_hook1,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,WATCH,₹4.0L
utilisetime_track14_seekho_gandivideoskenuksaan_urja_wb_face_human_28may26_pc_expansion_exp_creator_agency_pc_ext_anshumali_bhaveshxedit_utilise_hook2,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,TOO_YOUNG,₹3.4L
utilise_ameersecretapp_mix5sep4_asmr_8sep_faceless_expansion_hook1,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,WATCH,₹2.4L
utilisetime_gadhamajdoorixcrafto_nikhil_wb_4apr_creator_expansion_m1 _expansion_anshumali_pc_track14,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,NOT_FATIGUE,₹2.2L
utilisetime_track14_seekho_ameersecretapp_mahendra_testimonialxchores_face_human_27may26_pc_expansion_exp_format_agency_pc_ext_anshumali_raghavxedit_utilise_hook2,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,TOO_YOUNG,₹2.2L
utilise_timewaste_carpetcleaning7_asmr_9july_faceless_expansion_hook3,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,WATCH,₹1.7L
utilisetime_track14_seekho_cookxcloudkitchen_aixfooditem_talkingobject_animation_ai_8may26_pc_expansion_exp_format_agency_pc_ext_shivam_sachinxedit_pti_hook1,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,HEALTHY,₹1.5L
utilisetime_track14_seekho_logiphonekhareedletehaixskillnahiseekhte_priyanka_veo3_face_ai_20may26_livegen_new_newscript_performance_aniket_hook3_ext,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,HEALTHY,₹1.5L
utilisetime_track14_seekho_cookxcloudkitchen_aixirfan_bobblehead_animation_ai_27apr26_pc_expansion_exp_format_agency_pc_ext_shivam_ujjawalxedit_pti_hook2,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,WATCH,₹1.5L
utilisetime_track14_seekho_oldhusbandxpti_aixspoon_talkingobject_animation_ai_3jun26_pc_expansion_exp_format_agency_pc_ext_shivam_ritaxedit_pti_hook2,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,TOO_YOUNG,₹1.4L
utilisetime_track14_seekho_sonesepehleseekho_aixbhootni_closeupxvlog_face_ai_16may26_pc_expansion_exp_creator_agency_pc_ext_anshumali_utkarshxedit_utilise_hook3,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,WATCH,₹1.2L
utilisetime_track14_seekho_gandivideoskenuksaan_aixbanana_talkingobject_animation_ai_4jun26_pc_expansion_exp_format_agency_pc_ext_anshumali_sachinxedit_utilise_hook2,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,TOO_YOUNG,₹1.1L
utilise_gareeb_rivercleaning_asmr_14july_faceless_expansion_hook3,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,FATIGUED,₹1.1L
utilisetime_track14_seekho_khudkeuparrozlagao15minute_sumit_veo3_face_ai_03june26_livegen_new_expansion_performance_kartik_ext,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,TOO_YOUNG,₹0.9L
utilisetime_track14_seekho_harcheezxpaisaxpti_sandeep_printeda4_animation_ai_28apr26_pc_new_new_crosstest_agency_pc_ext_shivam_sandeepxedit_pti,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,NOT_FATIGUE,₹0.8L
utilisetime_track14_seekho_gandivideoskenuksaan_aixbhoot_aiedit_face_ai_4may26_pc_expansion_exp_creator_agency_pc_ext_anshumali_bhaveshxedit_utilise_hook2,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,WATCH,₹0.8L
utilisetime_booklovers_rishabh_miniaturehuman_9dec_creator_expansion_m1_track14,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,TOO_YOUNG,₹0.8L
utilisetime_track14_seekho_middleclassxlowexit_aixasmrgirl_closeupxvlog_face_ai_16apr26_pc_expansion_exp_format_agency_pc_ext_anshumali_ujjawalxedit_utilise_hook1,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,FATIGUED,₹0.7L
utilisetime_track14_seekho_agencytesting4_aniket_creek_3jun26_ext,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,TOO_YOUNG,₹0.5L
utilisetime_track14_seekho_sonesepehleseekho_aixbhootni_closeupxvlog_face_ai_16may26_pc_expansion_exp_creator_agency_pc_ext_anshumali_utkarshxedit_utilise_hook1,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,HEALTHY,₹0.5L
utilisetime_ameersecretapp_mix19oct2_asmr_19oct_faceless_expansion_hook3_track14,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,TOO_YOUNG,₹0.5L
utilise_becomessucessful_aixdgp_carinterview_26sep_creator_expansion_hook1,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,WATCH,₹0.5L
utilisetime_talkingreelsxvaibhav_aixreels_talkingobject_28feb_creator_newtopic_ujjawalxedit_m5.3 _newtopic_anshumali_pc_hook2_track14,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,TOO_YOUNG,₹0.4L
utilisetime_successkyahaixvaibhav_aixspeaker_meet&greettalkxscreen_28feb_creator_newtopic_ujjawalxedit_m5.3 _newtopic_anshumali_pc_hook3,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,FATIGUED,₹0.4L
utilise_gareeb2_mix31aug2_asmr_31aug_faceless_expansion_hook2,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,FATIGUED,₹0.4L
utilise_taqatwarinsaan_aixcoach_panchayat_30aug_creator_expansion_hook3,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,FATIGUED,₹0.3L
utilisetime_track14_seekho_gadhokitarahkaamnahixtimebachao_palak_veo3_face_ai_12may26_livegen_new_newscript_performance_aniket_ext,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,WATCH,₹0.3L
utilisetime_sureshxpaanxtapri_newscript_microdrama_livegen_veo3_12dec,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,FATIGUED,₹0.3L
utilisetime_seekho_gareebgharxshaadixpti_aixmomo_talkingobject_animation_ai_13apr26_pc_expansion_exp_script_agency_pc_ext_shivam_sachinxedit_pti_hook2_track14,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,FATIGUED,₹0.3L
utilise_5aadatein_daya_ad2_23sep_hook1_new,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,FATIGUED,₹0.3L
utilisetime_kalluxnewhook2_bhavesh_microdrama_8dec_faceless_expansion_microdramaxtweak_hook2_track14,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,TOO_YOUNG,₹0.2L
utilisetime_track14_seekho_salimsonipatxsahiistemaaltimeka_priyanka_cartoonedit_face_ai_21may26_livegen_new_newscript_performance_aniket_ext,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,HEALTHY,₹0.2L
utilisetime_kahanixpoojaki_newscript_microdrama_livegen_veo3_15dec_track14,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,TOO_YOUNG,₹0.1L
utilise_timewaste_daya_23sep_hook1_new_track14,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,TOO_YOUNG,₹0.1L
negativeutilisetime_dikhawekiduniyaxnikhil_mix1nov8_asmr_karan_adlive_22dec,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,FATIGUED,₹0.1L
utilise_5aadatein_daya_ad2_23sep_hook2_new,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,WATCH,₹0.1L
utilisetime_sonuxcable_newscript_microdrama_livegen_veo3_12dec,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,TOO_YOUNG,₹0.1L
utilisetime_sonuxcable_newscript_microdrama_livegen_veo3_12dec_track14,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,TOO_YOUNG,₹0.1L
utilisetime_ameersecretappxiphone_yogeshxmoses_skit_22jan_creator_expansion_m5.3s1_hook1_track14,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,TOO_YOUNG,₹0.0L
utilisetime_gendaxramxkixneend_newscript_microdrama_livegen_veo3_3dec,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,TOO_YOUNG,₹0.0L
utilisetime_talkingcategoriesxvaibhav_aixcategories_multipletalkingobject_28feb_creator_newtopic_ujjawalxedit_m5.3 _newtopic_anshumali_pc_hook3,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,BELOW_SPEND_FLOOR,₹0.0L
utilise_becomesucessful_manish_tv_19sep_creator_expansion_hook1,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,live,BELOW_SPEND_FLOOR,₹0.0L
utilisetime_track14_seekho_izzatnapai_raksha_testimonialxchores_face_human_30may26_pc_expansion_exp_format_agency_pc_ext_anshumali_raghavxedit_utilise_hook1,top - 14 - utilise time,top - 14 - utilise time | (untagged),false,paused,TOO_YOUNG,₹0.0L
sharemarket1_raatxkoxofficexvisualhook_bhavesh_persepolisxcartoonedit_24jan_faceless_expansion_m6.2_hook1_rework_05feb,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,live,FATIGUED,₹8.6L
sharemarket_track15_seekho_kismatsenahixakalsehogamarketbasics_palak_veo3_face_ai_21may26_livegen_new_expansion_performance_kartik_ext,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,live,FATIGUED,₹7.0L
sharemarket_track15_seekho_chotabhaitharxmarketbasicsxsalary_ankit_veo3_face_ai_19may26_livegen_new_expansion_performance_kartik_ext,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,live,WATCH,₹6.3L
sharemarket_track15_seekho_marketbasicsseekho_harsh_asmr_face_ai_13may26_livegen_new_newscript_performance_kartik_ext,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,live,HEALTHY,₹4.5L
sharemarket_track15_seekho_smxscreener_aixsmxobjects_aiedit_animation_ai_2may26_kartik_new_new_script_agency_pc_ext_shivam_ujjawalxedit_sharemarket,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,live,NOT_FATIGUE,₹4.2L
sharemarket_track15_seekho_rozxnayaxseekhoxsm_nikhil_ipadpov_faceless_human_29may26_pc_new_new_script_agency_pc_ext_shivam_nikhilxedit_sharemarket,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,paused,TOO_YOUNG,₹1.7L
sharemarket_track15_seekho_harrroz15minutexsharemarketseekho _bhavesh_splitxasmr_faceless_human_3jun26_pc_expansion_exp_format_agency_pc_ext_shivam_bhaveshxedit_sharemarket_hook1,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,live,TOO_YOUNG,₹1.5L
sharemarket_track15_seekho_deltaexchangexclone4_aixsmxobject_talkingobject_animation_ai_20apr26_pc_expansion_exp_format_agency_pc_ext_shivam_sachinxedit_sharemarket,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,paused,WATCH,₹1.4L
sharemarket_track15_seekho_harrroz15minutexsharemarketseekho_nikhil_wbpov_faceless_human_20may26_pc_expansion_exp_format_agency_pc_ext_shivam_nikhilxedit_sharemarket_internal_asmr,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,live,HEALTHY,₹1.3L
sharemarket_track15_seekho_extraincomestream_palak_veo3_face_ai_02june26_livegen_new_expansion_performance_kartik_ext,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,paused,TOO_YOUNG,₹1.2L
sharemarket_track15_seekho_newhooksxsearchstocks_om_tv_face_human_25may26_pc_expansion_exp_format_agency_pc_ext_shivam_omxedit_sharemarket_hook2,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,live,HEALTHY,₹1.0L
sharemarket_track15_seekho_marketopenxsm_gaurav_tv_face_human_7may26_pc_expansion_exp_creator_agency_pc_ext_shivam_omxedit_sharemarket_hook1,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,live,TOO_YOUNG,₹0.8L
sharemarket1_bikeshowroom_newscript_veo3_2feb,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,live,FATIGUED,₹0.6L
sharemarket_track15_seekho_marketopenxsm_aixsmxobjects_aiedit_animation_ai_20may26_pc_expansion_exp_format_agency_pc_ext_mandle_utkarshxedit_sharemarket_hook1,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,live,HEALTHY,₹0.4L
sharemarket1_tradingxtalkingobjectxvaibhav_aixintradaytrading_talkingobject_6feb_creator_newtopic_nehaxedit_m10_hook1,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,paused,HEALTHY,₹0.4L
sharemarket1_harrroz15minutexsharemarketseekho_expansion_halfscreenasmr_adlive_jagrat_adlive_12feb,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,paused,FATIGUED,₹0.4L
sharemarket_track15_seekho_marketopenxsm_mahendra_classroom_face_human_27may26_pc_expansion_exp_format_agency_pc_ext_shivam_raghavxedit_sharemarket_hook1,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,live,TOO_YOUNG,₹0.2L
sharemarket1_widowxsharexborntoxtrader_bahvesh_persepolisxcartoonedit_15jan_faceless_newtopic_m5.2_hook2,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,live,FATIGUED,₹0.2L
sharemarket_track15_seekho_marketpehlebhijuathaxaajbhijuahai_palak_veo3_face_ai_27may26_livegen_new_expansion_performance_kartik_ext,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,paused,TOO_YOUNG,₹0.1L
sharemarket1_acchesesamajhkekamayapaisaxpaisabachao_cartoonedit_lg_31jan,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,paused,BELOW_SPEND_FLOOR,₹0.1L
sharemarket1_karzxbadhtaxgya_newscript_microdrama_livegen_veo3_15dec,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,paused,BELOW_SPEND_FLOOR,₹0.1L
sharemarket_track15_seekho_gappriceaction_aixgreencandle_talkingobject_animation_ai_30may26_pc_new_new_script_agency_pc_ext_mandle_sachinxedit_sharemarket_hook3,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,live,TOO_YOUNG,₹0.0L
sharemarket1_raatxkoxoffice_aixabhishekpolice_microdrama_11dec_creator_expansion_bhaveshxedit_m1_adsetname_rework_hook1,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,live,BELOW_SPEND_FLOOR,₹0.0L
sharemarket1_dostkigaadi_bhavesh_cartoonedit39_1feb_creator_expansion_m3_hook2,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,paused,TOO_YOUNG,₹0.0L
sharemarket1_localsesuccessxsm_aixrohan_microdrama_6jan_creator_newtopic_bhaveshxedit_m5.3_adsetname_rework_hook3,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,paused,TOO_YOUNG,₹0.0L
sharemarket1_pregnancyxearningxsharemarket_aixfemalepatient_skit_18dec_creator_expansion_bhaveshxedit_m2,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,live,BELOW_SPEND_FLOOR,₹0.0L
sharemarket1_widowxsharexoverallpitch_aixwidow_cartoonedit33_21feb_creator_expansion_rishabhxedit_m1 _expansion_shivam_hook3,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,paused,BELOW_SPEND_FLOOR,₹0.0L
sharemarket1_400kaxprofit_newscript_microdrama_livegen_veo3_15dec,top - 15 - stock market - 2,top - 15 - stock market - 2 | (untagged),false,live,TOO_YOUNG,₹0.0L
sharemarket_track15_seekho_dostnetharlelixmarketbasics_harsh_veo3_face_ai_08may26_livegen_new_newscript_performance_kartik_ext,top - 15 - stock market,top - 15 - stock market | (untagged),false,live,FATIGUED,₹9.6L
sharemarket_track15_seekho_wronghabitsxsm_suraj_wb_face_human_24apr26_khandelwal_new_new_script_agency_pc_ext_shivam_nikhilxedit_sharemarket_hook3,top - 15 - stock market,top - 15 - stock market | (untagged),false,live,FATIGUED,₹5.0L
sharemarket1_skydivingxdadixsm_aixdadixbeta_skydiving_2apr_creator_expansion_bhaveshxedit_m1 _expansion_shivam_pc_hook2,top - 15 - stock market,top - 15 - stock market | (untagged),false,live,FATIGUED,₹3.3L
sharemarket_track15_seekho_marketopenxsm_nikhil_wbpov_animation_ai_11may26_pc_expansion_exp_format_agency_pc_ext_shivam_nikhilxedit_sharemarket_hook1,top - 15 - stock market,top - 15 - stock market | (untagged),false,live,NOT_FATIGUE,₹2.9L
sharemarket_track15_seekho_kamayadoobamarketmexoptiontraders_palak_veo3_face_ai_21may26_livegen_new_expansion_performance_kartik_ext,top - 15 - stock market,top - 15 - stock market | (untagged),false,live,WATCH,₹1.3L
sharemarket1_widowxshare_bhavesh_breadwinnerxcartoonedit_9jan_faceless_expansion_m2_hook1,top - 15 - stock market,top - 15 - stock market | (untagged),false,live,FATIGUED,₹1.2L
sharemarket1_track15_seekho_emaxstxsm_aixsmxobject_talkingobject_animation_ai_25apr26_kartik_new_new_script_agency_pc_ext_shivam_pawanxedit_sharemarket1_hook1,top - 15 - stock market,top - 15 - stock market | (untagged),false,live,FATIGUED,₹1.0L
sharemarket1_bachattxclonexpapabeta_mosesxpraveen_2person_1apr_creator_expansion_m1 _expansion_shivam_pc_hook3,top - 15 - stock market,top - 15 - stock market | (untagged),false,paused,FATIGUED,₹0.8L
sharemarket_track15_seekho_redgreencandlev1_aixgreencandle1_talkingobject_animation_ai_22may26_pc_expansion_exp_formatxhook_agency_pc_ext_mandle_ritaxedit_sharemarket_hook1,top - 15 - stock market,top - 15 - stock market | (untagged),false,live,HEALTHY,₹0.5L
sharemarket_track15_seekho_redgreencandlev1_aixgreencandle2_talkingobject_animation_ai_22may26_pc_expansion_exp_formatxhook_agency_pc_ext_mandle_ritaxedit_sharemarket_hook2,top - 15 - stock market,top - 15 - stock market | (untagged),false,paused,HEALTHY,₹0.4L
sharemarket1_lastdelivery_aixdeliveryboy_cartoonedit79_1apr_creator_expansion_pawanxedit_m1 _expansion_shivam_pc,top - 15 - stock market,top - 15 - stock market | (untagged),false,paused,WATCH,₹0.4L
sharemarket1_monthlyincomefromoptiontrading_21july_aicac_hook2_seriesid_29071,top - 15 - stock market,top - 15 - stock market | (untagged),false,paused,BELOW_SPEND_FLOOR,₹0.0L
sharemarket1_amitxdeliveryxguy_newscript_microdrama_livegen_veo3_20dec,top - 15 - stock market,top - 15 - stock market | (untagged),false,paused,TOO_YOUNG,₹0.0L
sharemarket1_sharemarketxjuaxvaibhav_aixbaapxbeta_microdrama_11feb_creator_newtopic_bhaveshxedit_m5.3s1_hook2,top - 15 - stock market,top - 15 - stock market | (untagged),false,live,BELOW_SPEND_FLOOR,₹0.0L
sharemarket1_emotionalxsharexmicrodrama_bhavesh_breadwinnerxcartoonedit_17dec_faceless_expansion_m3_adsetname_rework,top - 15 - stock market,top - 15 - stock market | (untagged),false,live,TOO_YOUNG,₹0.0L
sharemarket1_gharxbehaal_newscript_microdrama_livegen_veo3_15dec,top - 15 - stock market,top - 15 - stock market | (untagged),false,paused,TOO_YOUNG,₹0.0L
facebook_viewsstuckxvisual_aixplasticbox_visualhook_3apr_creator_expansion_ujjawalxedit_m1 _expansion_shivam_pc_hook2,top - 153 - facebook(aa),top - 153 - facebook(aa) | (untagged),false,live,FATIGUED,₹0.7L
facebook_followersxearnxquiz_adityaxbithikaxquiz_vo_24dec_faceless_expansion_m1,top - 153 - facebook(aaa),top - 153 - facebook(aaa) | (untagged),false,paused,FATIGUED,₹15.7L
facebook_track153_seekho_viewsstuckxvisual_om_tv_face_human_9may26_pc_expansion_exp_format_agency_pc_ext_shivam_omxedit_facebook_hook1,top - 153 - facebook(aaa),top - 153 - facebook(aaa) | (untagged),false,live,NOT_FATIGUE,₹4.9L
facebook_fbxalgo_nikhil_ipadpov_28mar_faceless_expansion_m5.1 _horizontalexpansion_shivam_pc_hook3,top - 153 - facebook(aaa),top - 153 - facebook(aaa) | (untagged),false,live,FATIGUED,₹3.0L
facebook_track153_seekho_rozvideodaaloxkamaao_om_tv_face_human_23apr26_pc_expansion_exp_format_agency_pc_ext_shivam_omxedit_facebook_hook2,top - 153 - facebook(aaa),top - 153 - facebook(aaa) | (untagged),false,paused,NOT_FATIGUE,₹2.6L
facebook_track153_seekho_fbpagegrowthkaisekare_palak_cartoonedit_face_ai_07may26_livegen_new_newscript_performance_gourav_hook1_ext,top - 153 - facebook(aaa),top - 153 - facebook(aaa) | (untagged),false,live,HEALTHY,₹1.9L
facebook_track153_seekho_fbxalgo_nikhil_wbpov_faceless_human_8may26_pc_expansion_exp_format_agency_pc_ext_shivam_nikhilxedit_facebook_hook2,top - 153 - facebook(aaa),top - 153 - facebook(aaa) | (untagged),false,paused,NOT_FATIGUE,₹0.9L
facebook_track153_seekho_consistenttimesepagegrowxfb02_palak_human_face_ai_02may26_livegen_new_newscript_performance_gourav_hook3_ext,top - 153 - facebook(aaa),top - 153 - facebook(aaa) | (untagged),false,live,FATIGUED,₹0.5L
pti_gullakxskillsxpti_om_tv_25mar_creator_expansion_m5.1 _horizontalexpansion_shivam_pc_hook3,top - 2 - pti,top - 2 - pti | (untagged),false,live,FATIGUED,₹14.8L
pti_becomessucessfulxptix2min_aixbusinessmanxold_tedtalkxtv_21nov_creator_expansion_bhaveshxedit_m2_hook1,top - 2 - pti,top - 2 - pti | (untagged),false,live,FATIGUED,₹11.9L
pti_gaanesekamai_human_conversational_10april_track02,top - 2 - pti,top - 2 - pti | (untagged),false,live,FATIGUED,₹3.2L
pti_seekho_papakathappadxptixpov_om_tv_face_human_11apr26_pc_expansion_exp_format_agency_pc_ext_shivam_omxedit_pti_hook2_track2,top - 2 - pti,top - 2 - pti | (untagged),false,live,FATIGUED,₹2.7L
pti_track2_seekho_erickshawxptixpov_nikhil_ipadpov_faceless_human_29may26_pc_expansion_exp_script_agency_pc_ext_shivam_nikhilxedit_pti_hook1,top - 2 - pti,top - 2 - pti | (untagged),false,live,HEALTHY,₹1.3L
pti_track2_seekho_gullakxskillsxpti_nikhil_printeda4_faceless_human_16may26_pc_expansion_exp_format_agency_pc_ext_shivam_nikhilxedit_pti_hook1,top - 2 - pti,top - 2 - pti | (untagged),false,live,FATIGUED,₹1.0L
pti_deliveryboyxpti_aixdeliveryboy_persepolisxcartoonedit_27mar_faceless_expansion_pawanxedit_m1 _expansion_shivam_pc_hook1_track02,top - 2 - pti,top - 2 - pti | (untagged),false,live,FATIGUED,₹0.4L
pti_deliveryboyxpti_aixsonu_bobalmostxcartoonedit_20mar_faceless_expansion_pawanxedit_m1 _expansion_shivam_pc_hook1_track02,top - 2 - pti,top - 2 - pti | (untagged),false,paused,WATCH,₹0.4L
pti_karzxmicrodramaxpov_nikhil_ipadpov_19feb_faceless_newtopic_m1 _expansion_shivam_hook2_track02,top - 2 - pti,top - 2 - pti | (untagged),false,live,TOO_YOUNG,₹0.4L
pti_track2_seekho_lowbalxpti_sethi_classroom_face_human_27may26_pc_expansion_exp_format_agency_pc_ext_shivam_raghavxedit_pti_hook2,top - 2 - pti,top - 2 - pti | (untagged),false,paused,TOO_YOUNG,₹0.2L
pti_track2_seekho_electricianwife_raksha_testimonialxchores_face_human_26may26_khandelwal_new_exp_format_agency_pc_ext_mandle_raghavxedit_pti_hook3,top - 2 - pti,top - 2 - pti | (untagged),false,live,TOO_YOUNG,₹0.2L
pti_videoxearningxlowchurn_aixgentsx25_tedtalk_4aug_creator_expansion_hook3,top - 2 - pti,top - 2 - pti | (untagged),false,paused,FATIGUED,₹0.1L
